,corpusid,paper-title,section-title,Sentence,Label,pdf-url
117,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,here we considered both small-scale (k y ≫ 1) and large-scale (k y ≪ 1) vortices and compared their optimal growth with account for non-zero effective viscosity in the disk,Neutral,https://arxiv.org/pdf/1512.08897v1.pdf
118,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"importantly, the transient growth of large-scale vortices strongly increases for a super-keplerian rotation, which can be significant in relativistic disks where q > 3/2.",ReSolved,https://arxiv.org/pdf/1512.08897v1.pdf
119,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"in this paper, special attention was paid to mathematical aspects of non-modal analysis and to methods of optimal perturbations computation.",ReSolved,https://arxiv.org/pdf/1512.08897v1.pdf
120,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"we have discussed in detail that the transient growth is a consequence of non-normality of the governing dynamical operator of the problem and non-orthogonality of its eigenvectors, i.e. modes of perturbations",Neutral,https://arxiv.org/pdf/1512.08897v1.pdf
121,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"therefore, the growth of arbitrary perturbations can be adequately studied by calculating not eigenvectors but singular vectors of this operator.",ReSolved,https://arxiv.org/pdf/1512.08897v1.pdf
122,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,we have considered two methods: a matrix and variational one and applied them to the particular problems,ReSolved,https://arxiv.org/pdf/1512.08897v1.pdf
123,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"the matrix method requires a discrete representation of the dynamical operator, for example, in the basis of its eigenvectors.",Neutral,https://arxiv.org/pdf/1512.08897v1.pdf
124,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"the variational method is reduced to iterative integration of the system of direct and adjoint equations forward and backward in time, respectively.",Neutral,https://arxiv.org/pdf/1512.08897v1.pdf
125,119104197,Transient dynamics of perturbations in astrophysical disks,conclusion,"we have emphasized that the variational method is more universal and can be applied to study of non-modal dynamics of perturbations in non-stationary flows, as well as to non-linear problems.",ReSolved,https://arxiv.org/pdf/1512.08897v1.pdf
126,57721315,Multi-Style Generative Reading Comprehension,conclusion,this study sheds light on multi-style generative rc.,ReSolved,https://arxiv.org/pdf/1901.02262v2.pdf
127,57721315,Multi-Style Generative Reading Comprehension,conclusion,"our proposed model, masque, is based on multi-source abstractive summarization and learns multi-style answers together.",ReSolved,https://arxiv.org/pdf/1901.02262v2.pdf
128,57721315,Multi-Style Generative Reading Comprehension,conclusion,it achieved stateof-the-art performance on the q&a task and the q&a + nlg task of ms marco 2.1 and the summary task of narrativeqa.,ReSolved,https://arxiv.org/pdf/1901.02262v2.pdf
129,57721315,Multi-Style Generative Reading Comprehension,conclusion,the key to its success is transferring the style-independent nlg capability to the target style by use of the question-passages reader and the conditional pointer-generator decoder.,ReSolved,https://arxiv.org/pdf/1901.02262v2.pdf
130,57721315,Multi-Style Generative Reading Comprehension,conclusion,"in particular, the capability of copying words from the question and passages can be shared among the styles, while the capability of controlling the mixture weights for the generative and copy distributions can be acquired for each style.",Neutral,https://arxiv.org/pdf/1901.02262v2.pdf
131,57721315,Multi-Style Generative Reading Comprehension,conclusion,our future work will involve exploring the potential of our multi-style learning towards natural language understanding.,Finding,https://arxiv.org/pdf/1901.02262v2.pdf
132,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,"this paper introduces finqa, a new expertannotated qa dataset that aims to tackle numerical reasoning over real-world financial data.",ReSolved,https://www.aclanthology.org/2021.emnlp-main.300.pdf
133,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,"the questions in finqa pose great challenge for existing models to resolve domain-specific knowledge, as well as to acquire complex numerical reasoning abilities.",Finding,https://www.aclanthology.org/2021.emnlp-main.300.pdf
134,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,we propose baseline frameworks and con-duct comprehensive experiments and analysis.,ReSolved,https://www.aclanthology.org/2021.emnlp-main.300.pdf
135,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,the results show that current large pre-trained models still fall far behind the human expert performance.,ReSolved,https://www.aclanthology.org/2021.emnlp-main.300.pdf
136,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,"this encourages potential future work on developing pre-training tasks for such realistic, complex application domains.",Finding,https://www.aclanthology.org/2021.emnlp-main.300.pdf
137,235399966,FINQA: A Dataset of Numerical Reasoning over Financial Data,conclusion and future work,we believe finqa should serve as a valuable resource for the research community.,Neutral,https://www.aclanthology.org/2021.emnlp-main.300.pdf
138,201058633,Reasoning Over Paragraph Effects in Situations,conclusion,"we present ropes, a new reading comprehension benchmark containing 14,322 questions, which aims to test the ability of systems to apply knowledge from reading text in a new setting.",ReSolved,https://www.aclweb.org/anthology/D19-5808.pdf
139,201058633,Reasoning Over Paragraph Effects in Situations,conclusion,we hope that ropes will aide efforts in tying language and reasoning together for more comprehensive understanding of text.,Neutral,https://www.aclweb.org/anthology/D19-5808.pdf
140,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,conclusion,"in this paper, we proposed apollo, an adaptive pre-trained language model with logical reasoning abilities.",ReSolved,https://export.arxiv.org/pdf/2212.09282v2.pdf
141,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,conclusion,we use a subset of wikipedia sentences for continued pretraining of the model using two self-supervised loss functions.,ReSolved,https://export.arxiv.org/pdf/2212.09282v2.pdf
142,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,conclusion,"the choice of the training dataset and loss functions are guided by the goal to include more reasoning-related sentences and training signals, respectively.",Neutral,https://export.arxiv.org/pdf/2212.09282v2.pdf
143,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,conclusion,"through experiments on two logical reasoning datasets and ablation studies, we demonstrate the effectiveness of our proposed approach.",Neutral,https://export.arxiv.org/pdf/2212.09282v2.pdf
144,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,conclusion,"overall, we show that apollo is a generalized solution to improving logical reasoning in language models.",ReSolved,https://export.arxiv.org/pdf/2212.09282v2.pdf
145,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,limitation,a limitation of this approach is the trade-off between completeness and noise in the training data.,Finding,https://export.arxiv.org/pdf/2212.09282v2.pdf
146,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,limitation,"while our method using keywords to extract text from wikipedia is effective, implication likely contains redundant sentences that cannot improve the model's logical reasoning capability.",Finding,https://export.arxiv.org/pdf/2212.09282v2.pdf
147,254854559,APOLLO: A Simple Approach for Adaptive Pretraining of Language Models for Logical Reasoning,limitation,a better rule-based or neural model might be able to extract a better corpus with potentially higher computational costs.,Finding,https://export.arxiv.org/pdf/2212.09282v2.pdf
